step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
10,transparent,RUSSIA,8,ENGLAND ,3,GERMANY ITALY ,13
10,transparent,TURKEY,3,,0,,0
13,RL,AUSTRIA,1,,0,RUSSIA TURKEY ,11
13,transparent,ENGLAND,3,GERMANY RUSSIA ,15,,0
13,transparent,FRANCE,5,,0,ENGLAND ,3
13,transparent,GERMANY,8,RUSSIA ,7,FRANCE ,5
13,transparent,ITALY,6,,0,AUSTRIA RUSSIA ,8
13,transparent,RUSSIA,7,ENGLAND ,3,AUSTRIA ITALY ,7
13,transparent,TURKEY,4,,0,,0
15,RL,AUSTRIA,1,,0,TURKEY ,4
15,transparent,ENGLAND,3,GERMANY RUSSIA ,15,,0
15,transparent,FRANCE,5,,0,ENGLAND GERMANY ,11
15,transparent,GERMANY,8,,0,FRANCE RUSSIA ,12
15,transparent,ITALY,6,,0,RUSSIA TURKEY ,11
15,transparent,RUSSIA,7,ENGLAND ,3,ITALY ,6
15,transparent,TURKEY,4,,0,,0
18,RL,AUSTRIA,2,,0,TURKEY ,3
18,transparent,ENGLAND,3,GERMANY RUSSIA ,14,,0
18,transparent,FRANCE,5,,0,ENGLAND ,3
18,transparent,GERMANY,8,,0,,0
18,transparent,ITALY,7,,0,RUSSIA ,6
18,transparent,RUSSIA,6,ENGLAND ,3,AUSTRIA GERMANY ITALY ,17
18,transparent,TURKEY,3,,0,,0
20,RL,AUSTRIA,2,,0,RUSSIA ,6
20,transparent,ENGLAND,3,GERMANY RUSSIA ,14,FRANCE ,5
20,transparent,FRANCE,5,,0,,0
20,transparent,GERMANY,8,,0,,0
20,transparent,ITALY,7,,0,RUSSIA ,6
20,transparent,RUSSIA,6,ENGLAND ,3,ITALY ,7
20,transparent,TURKEY,3,,0,,0
23,RL,AUSTRIA,2,,0,RUSSIA ,5
23,transparent,ENGLAND,3,RUSSIA ,5,GERMANY ,9
23,transparent,FRANCE,5,,0,,0
23,transparent,GERMANY,9,,0,RUSSIA ,5
23,transparent,ITALY,6,,0,RUSSIA ,5
23,transparent,RUSSIA,5,ENGLAND ,3,ITALY ,6
23,transparent,TURKEY,4,,0,,0
25,RL,AUSTRIA,2,,0,GERMANY RUSSIA ,14
25,transparent,ENGLAND,3,RUSSIA ,5,,0
25,transparent,FRANCE,5,,0,,0
25,transparent,GERMANY,9,,0,ENGLAND ,3
25,transparent,ITALY,6,,0,RUSSIA TURKEY ,9
25,transparent,RUSSIA,5,ENGLAND ,3,ITALY ,6
25,transparent,TURKEY,4,,0,ITALY ,6
28,RL,AUSTRIA,1,,0,GERMANY RUSSIA ,15
28,transparent,ENGLAND,2,RUSSIA ,5,GERMANY ,10
28,transparent,FRANCE,5,,0,GERMANY ,10
28,transparent,GERMANY,10,,0,AUSTRIA ,1
28,transparent,ITALY,6,,0,RUSSIA ,5
28,transparent,RUSSIA,5,ENGLAND ,2,GERMANY ITALY ,16
28,transparent,TURKEY,5,RUSSIA ,5,,0
30,RL,AUSTRIA,1,,0,GERMANY RUSSIA ,15
30,transparent,ENGLAND,2,RUSSIA ,5,GERMANY ,10
30,transparent,FRANCE,5,,0,GERMANY ,10
30,transparent,GERMANY,10,,0,,0
30,transparent,ITALY,6,,0,RUSSIA TURKEY ,10
30,transparent,RUSSIA,5,ENGLAND ,2,ITALY ,6
30,transparent,TURKEY,5,RUSSIA ,5,,0
33,RL,AUSTRIA,0,,0,GERMANY RUSSIA ,16
33,transparent,ENGLAND,1,RUSSIA ,4,FRANCE ,5
33,transparent,FRANCE,5,,0,GERMANY ,12
33,transparent,GERMANY,12,,0,,0
33,transparent,ITALY,6,,0,RUSSIA TURKEY ,10
33,transparent,RUSSIA,4,ENGLAND ,1,AUSTRIA ITALY ,6
33,transparent,TURKEY,6,RUSSIA ,4,ITALY ,6
35,RL,AUSTRIA,0,,0,GERMANY RUSSIA ,16
35,transparent,ENGLAND,1,RUSSIA ,4,,0
35,transparent,FRANCE,5,,0,ENGLAND GERMANY ,13
35,transparent,GERMANY,12,,0,FRANCE ,5
35,transparent,ITALY,6,FRANCE ,5,RUSSIA TURKEY ,10
35,transparent,RUSSIA,4,ENGLAND ,1,ITALY ,6
35,transparent,TURKEY,6,RUSSIA ,4,ITALY ,6
38,RL,AUSTRIA,0,,0,GERMANY RUSSIA ,16
38,transparent,ENGLAND,0,RUSSIA ,3,GERMANY ,13
38,transparent,FRANCE,6,,0,GERMANY ,13
38,transparent,GERMANY,13,,0,ENGLAND FRANCE ,6
38,transparent,ITALY,6,FRANCE ,6,RUSSIA TURKEY ,9
38,transparent,RUSSIA,3,ENGLAND ,0,ITALY TURKEY ,12
38,transparent,TURKEY,6,RUSSIA ,3,ITALY ,6
40,RL,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,0,RUSSIA ,3,GERMANY ,13
40,transparent,FRANCE,6,,0,GERMANY ,13
40,transparent,GERMANY,13,,0,ENGLAND FRANCE ,6
40,transparent,ITALY,6,FRANCE ,6,RUSSIA TURKEY ,9
40,transparent,RUSSIA,3,ENGLAND ,0,ITALY TURKEY ,12
40,transparent,TURKEY,6,RUSSIA ,3,ITALY ,6
43,RL,AUSTRIA,0,,0,,0
43,transparent,ENGLAND,0,RUSSIA ,2,GERMANY ,15
43,transparent,FRANCE,5,,0,GERMANY ,15
43,transparent,GERMANY,15,,0,FRANCE ,5
43,transparent,ITALY,6,FRANCE ,5,RUSSIA TURKEY ,8
43,transparent,RUSSIA,2,ENGLAND ,0,ITALY ,6
43,transparent,TURKEY,6,RUSSIA ,2,ITALY ,6
45,RL,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,0,RUSSIA ,2,,0
45,transparent,FRANCE,5,,0,GERMANY ,15
45,transparent,GERMANY,15,,0,FRANCE ,5
45,transparent,ITALY,6,FRANCE ,5,RUSSIA TURKEY ,8
45,transparent,RUSSIA,2,ENGLAND ,0,ITALY TURKEY ,12
45,transparent,TURKEY,6,RUSSIA ,2,GERMANY ITALY ,21
47,RL,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,0,RUSSIA ,0,,0
47,transparent,FRANCE,4,,0,GERMANY ,17
47,transparent,GERMANY,17,,0,TURKEY ,5
47,transparent,ITALY,8,FRANCE ,4,GERMANY RUSSIA TURKEY ,22
47,transparent,RUSSIA,0,ENGLAND ,0,ITALY TURKEY ,13
47,transparent,TURKEY,5,RUSSIA ,0,GERMANY ITALY ,25
49,RL,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,0,RUSSIA ,0,,0
49,transparent,FRANCE,4,,0,GERMANY ,17
49,transparent,GERMANY,17,,0,ITALY TURKEY ,13
49,transparent,ITALY,8,FRANCE ,4,GERMANY TURKEY ,22
49,transparent,RUSSIA,0,ENGLAND ,0,,0
49,transparent,TURKEY,5,RUSSIA ,0,ITALY ,8
